id1,id2,label
33582,207388758,True
20466,201692695,True
16003,208226458,True
14061,203025423,True
34824,207390710,True
27985,204740191,True
37468,209310241,True
13945,207544306,True
26615,203329569,True
34754,207543198,True
34102,205886768,True
37210,209656961,True
33498,206928390,True
34125,203165921,True
37142,209194241,True
27810,204563770,True
36909,208656497,True
37539,208670548,True
28138,204327516,True
33532,204071217,True
32395,206745972,True
30206,204222662,True
34301,206615080,True
37803,207875395,True
26930,203920144,True
32226,205985716,True
18524,90145909,True
18202,203347464,True
30158,204937142,True
36367,208464207,True
35024,208156876,True
28971,204679144,True
35853,208085175,True
38644,208344063,True
33443,207390652,True
38733,207979206,True
36151,207907558,True
33276,205865183,True
38798,205852250,True
25749,202827715,True
26444,203407045,True
19676,90145560,True
30734,207907430,True
32228,205985718,True
29677,204884519,True
37878,210258465,True
34009,207595882,True
35872,207937885,True
29228,204793090,True
11801,206722262,True
38831,201854347,True
38873,210399907,True
23864,204636071,True
25036,202502745,True
35012,207642355,True
33690,207391431,True
22306,202291459,True
34878,207895085,True
25950,202870170,True
19141,90145586,True
36796,208154853,True
32984,203934122,True
29238,204206937,True
34880,207929461,True
34946,208114672,True
24693,203087681,True
34130,207900174,True
36097,205838157,True
19628,202778257,True
13996,203025174,True
23246,90146847,True
37811,209245960,True
36168,208171630,True
25788,203396327,True
34127,203165922,True
27479,10351869,True
36365,208226696,True
33161,207390656,True
33271,206808431,True
34962,208114681,True
33536,206898357,True
35485,206901613,True
29574,204559209,True
34076,207959750,True
32688,208033808,True
34490,207656388,True
25136,203087638,True
31881,203514371,True
33601,204558176,True
35010,208117938,True
29072,208456130,True
33472,205777549,True
34256,206888001,True
35226,209869989,True
36969,203474227,True
32889,208085178,True
20453,201692677,True
30058,209028436,True
38129,210227261,True
36494,204740975,True
35332,208504422,True
34309,208455893,True
37646,209122918,True
39175,204822679,True
34424,207390452,True
28272,206160056,True
20450,201692660,True
18970,202045862,True
38108,208893661,True
38876,210634625,True
39054,207390496,True
33804,206575951,True
34747,203388440,True
25550,202827713,True
38452,208226470,True
20459,201953025,True
35276,208084021,True
33045,203514304,True
32563,206615085,True
38640,209890560,True
38221,203343197,True
34156,208289997,True
34126,203166120,True
38096,207391434,True
34260,207390507,True
28981,204559214,True
16669,90140203,True
27783,202293522,True
27840,203379249,True
35185,208504304,True
34153,207465587,True
34609,207543190,True
24571,202537967,True
37360,202784323,True
25732,203341506,True
580,202812620,True
35694,208184891,True
34004,207652055,True
31830,205557539,True
29933,202139765,True
33455,208033955,True
37150,208791918,True
33467,207542599,True
34864,208294717,True
33452,207667994,True
37340,208890876,True
37686,208893667,True
17094,203151930,True
34981,208504339,True
35877,204020411,True
35530,210252184,True
35903,205769439,True
38399,210479062,True
25776,90114631,True
36080,207900178,True
35990,204049431,True
34751,207543189,True
25262,10315184,True
33864,207936135,True
21297,202070149,True
37055,208941075,True
29273,202070807,True
35552,206928359,True
36021,208226693,True
37964,209310243,True
36637,205728900,True
34349,207660498,True
33966,205561996,True
27789,204292470,True
34945,208114674,True
33081,208085180,True
27248,10246269,True
37254,209199789,True
35498,90144998,True
33664,205520997,True
34154,207390673,True
37287,208937533,True
35388,208294724,True
36124,208504429,True
37293,209245965,True
20461,201692679,True
27793,204292473,True
34496,207978102,True
38008,210227271,True
36789,208154854,True
35693,208184892,True
33485,208792604,True
38796,209310279,True
35905,204238996,True
32323,204222207,True
38726,204080936,True
9355,203151776,True
38477,10011646,True
29892,208715736,True
29304,206901618,True
33938,208464825,True
38106,202026554,True
32314,207509842,True
36149,207907550,True
29272,203900792,True
34934,208117929,True
36249,208504437,True
35309,208504378,True
32512,205466519,True
6742,202845629,True
35305,207637793,True
28020,204734549,True
37893,208937534,True
34858,208294698,True
34304,207927557,True
14563,202870448,True
35201,208504318,True
13155,90109367,True
27091,203136113,True
36022,208226697,True
32193,205809367,True
35014,208117937,True
26622,203201062,True
33630,207659194,True
35623,207514417,True
30453,207390309,True
33971,207391020,True
36172,207907535,True
35800,208504190,True
34966,207965387,True
38782,210566840,True
35033,208156877,True
26930,203445879,True
38164,209700735,True
34151,206854516,True
23006,202456880,True
38735,203329570,True
36718,208930723,True
33801,207544265,True
33595,207388756,True
34724,207666382,True
29950,204559210,True
37462,209026638,True
36052,90142591,True
34960,208455896,True
36097,208131008,True
33431,207390644,True
36169,205691190,True
24648,203491687,True
23347,50012453,True
34065,207643194,True
34553,204793356,True
35843,207645242,True
29007,204792885,True
35415,206827757,True
33784,207538225,True
34089,207900175,True
36803,207469300,True
19132,202778315,True
36027,203396159,True
33159,206725196,True
37087,208941079,True
36993,206928378,True
33327,208464828,True
30338,206460113,True
34648,207919773,True
38939,204823067,True
37934,208710844,True
32877,204297424,True
36812,210399819,True
34894,208504340,True
36862,208342520,True
25905,202479418,True
37078,210399915,True
31596,204587971,True
26082,204274660,True
31020,205835447,True
37174,209208663,True
36999,206761808,True
38449,206576717,True
38329,210227282,True
37162,209208718,True
18564,208715747,True
23350,50012447,True
16329,210521578,True
21554,206460121,True
38693,208710842,True
9071,203024998,True
36023,202451162,True
25318,202049393,True
33998,208112354,True
34091,207686156,True
34130,207652053,True
26929,203651765,True
23097,202635701,True
34002,208105467,True
29392,204295637,True
33931,207391017,True
38507,206181767,True
31836,205844265,True
36388,208226694,True
32034,10333368,True
17187,202041204,True
26695,202479417,True
30590,90138537,True
35738,208688474,True
31954,206356233,True
36635,208409750,True
37856,210252385,True
37531,204226641,True
34158,206895864,True
35983,206854534,True
32560,207540310,True
33950,208456233,True
34125,205567912,True
32893,208085182,True
34969,208294720,True
20447,90128026,True
35525,207543201,True
38773,210441166,True
30808,204345240,True
29493,204549804,True
24493,202900030,True
16774,90139860,True
35519,208289950,True
34001,209297154,True
38619,202985806,True
35034,208504369,True
34548,207907555,True
33948,207391018,True
34661,208294716,True
33177,207390617,True
37301,209302310,True
35237,207686035,True
36084,205664938,True
37859,210399745,True
34719,207543188,True
36722,209656935,True
18837,203155653,True
37311,209901963,True
28175,204318286,True
37052,208941076,True
28137,204254634,True
30093,205467942,True
34395,206362749,True
19358,90144996,True
18960,202067544,True
33883,208177785,True
24789,203017911,True
27778,205844282,True
33600,207388755,True
37749,210399743,True
33790,210252356,True
27857,204035273,True
36270,208742932,True
36452,209208655,True
34725,207666381,True
36308,209000385,True
38001,209871973,True
36264,209000383,True
37110,209114551,True
35666,208289990,True
27137,204049780,True
33569,207388757,True
28256,204563763,True
25532,208280406,True
32876,204053338,True
37877,210401451,True
7195,90105458,True
38574,210190784,True
38214,210399746,True
11338,90140166,True
36169,90145444,True
37196,209656956,True
34361,207642497,True
38587,208937347,True
34298,207543193,True
27103,202985803,True
33564,208504179,True
33643,206928605,True
36811,208930714,True
32059,205131849,True
36033,202861078,True
23349,50009858,True
27188,204292472,True
33439,207464920,True
37187,209656951,True
32906,203324965,True
34860,208114664,True
30585,204206934,True
34393,206362748,True
34263,207897315,True
25990,203915639,True
35282,207937987,True
38400,209208547,True
37767,204588748,True
36988,209253739,True
27197,204318288,True
32358,208295050,True
33438,207390650,True
34948,208114675,True
22042,202145734,True
37354,207390184,True
34370,207390706,True
37805,209085175,True
37807,207682397,True
27975,10360978,True
13954,90128649,True
35165,208117924,True
33640,206928606,True
36859,210399849,True
30602,208111280,True
37331,207686317,True
22382,90131941,True
27391,204791643,True
26241,208456199,True
33997,207390717,True
7936,90104307,True
35060,207653535,True
37872,210190818,True
34033,207390665,True
35216,208294701,True
36207,10363070,True
25364,203201060,True
38653,210571462,True
35247,208504407,True
37457,209026634,True
31887,206639246,True
27779,205844283,True
25797,204416098,True
38784,204222897,True
21875,201700823,True
34961,208114683,True
33175,207542598,True
36471,209208661,True
34282,207514566,True
26059,203870569,True
33936,207391019,True
29825,205664966,True
34150,207514563,True
35477,206359209,True
34941,208504307,True
35044,208504370,True
33277,206808445,True
24937,203324914,True
37474,209310245,True
37201,209656971,True
38466,206576716,True
14033,90105156,True
9314,90138520,True
24615,203340555,True
28554,204443417,True
32405,203938179,True
33057,208033806,True
33999,208112358,True
5644,203023505,True
38767,204154429,True
22212,90131741,True
35662,207535170,True
35467,201699873,True
32628,207554111,True
34300,207543192,True
31397,202870172,True
34666,207876534,True
22242,203198950,True
28951,206722263,True
37141,209194240,True
34174,205817784,True
36990,209253738,True
34280,207900177,True
32875,202870173,True
37497,208410812,True
33726,207993409,True
18040,203151779,True
33508,206928380,True
33758,207910212,True
30457,207390171,True
36957,207390709,True
29029,204679142,True
22727,202619749,True
27407,203930685,True
36142,207907548,True
26461,200924629,True
29816,208455891,True
39176,10380060,True
30955,205852387,True
36556,209891040,True
37477,209634135,True
38781,207920831,True
33488,208154765,True
34136,207900171,True
37145,208941080,True
26563,202125720,True
37310,209901966,True
30591,204849801,True
4696,90049928,True
34557,207907559,True
36117,206901652,True
35900,208190046,True
34905,207514568,True
37181,209705773,True
35011,208117936,True
20532,90105654,True
36309,208409785,True
32384,202989028,True
37207,209656962,True
23325,202456903,True
38468,210435432,True
36102,90139585,True
8060,90105056,True
38800,207654105,True
30841,205554287,True
34363,206892902,True
33591,207388754,True
34000,207934192,True
38474,10343605,True
29032,205145879,True
27364,204791586,True
35018,207900343,True
37123,209114552,True
16000,208226457,True
35031,208156878,True
29861,204792876,True
34836,208653775,True
27964,203136103,True
33637,207391015,True
38003,210404123,True
31373,208455791,True
10101,90106172,True
23658,203065730,True
19204,203389382,True
37421,209896693,True
26346,202537962,True
31176,205844279,True
37496,202985950,True
35810,10326220,True
37235,210256478,True
31014,205777541,True
27186,204292477,True
20448,10377226,True
33471,208294727,True
36001,208504423,True
28978,204519849,True
23296,201647442,True
24346,208972043,True
33639,206928608,True
33157,207390654,True
26525,203921172,True
28982,204559208,True
23519,208456185,True
28340,208456215,True
24825,202900025,True
37045,208791919,True
28304,203405814,True
26350,202537952,True
34904,208294927,True
16112,202900041,True
16765,204569335,True
18516,202045875,True
23097,202515446,True
38296,210647824,True
36020,202472204,True
33499,206725198,True
32878,204219387,True
34227,210521551,True
38751,204389692,True
29902,205144562,True
36446,208226698,True
33653,207391014,True
33668,206917817,True
36161,208171631,True
35277,208085253,True
37722,210401458,True
22042,202238311,True
38806,210536123,True
33219,205562000,True
34854,209297157,True
32653,205888207,True
30134,206362873,True
37606,10353206,True
28433,203142438,True
34637,209934620,True
31030,205557530,True
30951,205599984,True
37796,210239335,True
25388,90145568,True
7783,202900227,True
32579,10388980,True
20454,201692648,True
8552,90138609,True
29231,204206936,True
33763,208112356,True
28190,208464837,True
25670,203389465,True
34465,208114664,False
34904,202619749,False
27501,208114683,False
38693,207945552,False
38473,90105654,False
34280,207945552,False
39176,202619749,False
37539,207945552,False
23006,202479418,False
35012,204787802,False
33467,207945552,False
34490,207945552,False
35237,205561996,False
27501,208114681,False
34091,207945552,False
27975,208114683,False
33471,207945552,False
33263,202619749,False
25950,202479417,False
38507,202479418,False
27364,202479417,False
27975,208114681,False
34894,202479418,False
17187,204587909,False
34009,207945552,False
35666,205561996,False
37354,207686035,False
35498,207895085,False
25111,203017911,False
33536,202479418,False
35415,208294927,False
35900,208114683,False
36124,210634625,False
33537,202479418,False
38096,208114664,False
37045,208114664,False
28138,202479418,False
32874,202619749,False
36097,208114683,False
36097,208114681,False
37539,206917817,False
25136,206808432,False
33801,90131741,False
34349,207945552,False
34998,207945552,False
35415,202619749,False
33639,202479418,False
38003,202479418,False
33277,206808440,False
33159,210252385,False
35226,202479418,False
34880,202479417,False
34150,202479418,False
35498,207686035,False
24789,203017912,False
17191,207945552,False
33175,90131741,False
36824,207945552,False
26930,203407045,False
34095,207945552,False
34864,202479418,False
37354,207895085,False
26117,207945552,False
37331,208114664,False
35034,207945552,False
25855,203151776,False
38831,208114683,False
33271,202479418,False
34092,207945552,False
23296,202479411,False
26929,203407045,False
32059,203407045,False
34895,202479418,False
34136,207945552,False
23246,202479411,False
34648,207945552,False
21875,206808441,False
37055,90146847,False
34897,202479418,False
38574,203329569,False
23347,207535170,False
36471,207945552,False
34465,204587971,False
33279,206808445,False
34004,207945552,False
37055,204787802,False
35018,202479411,False
24386,208114681,False
32059,205886768,False
28067,202479417,False
6742,207945552,False
25113,203198950,False
35415,203198950,False
33938,203151776,False
38831,208114681,False
29072,207535170,False
29029,207937885,False
35666,205562000,False
34089,207945552,False
23350,205562000,False
33278,201700823,False
6742,206898357,False
37354,90144998,False
37934,207945552,False
26059,202619749,False
34824,207390709,False
23537,205777541,False
31954,203921172,False
28951,203151776,False
36033,202479411,False
26929,205886768,False
26930,205886768,False
17187,207945552,False
32150,203025174,False
35012,90146847,False
23864,90144996,False
24386,208114683,False
35415,206808432,False
25113,206808432,False
34442,202479418,False
24648,210404123,False
22729,202479418,False
33645,204053338,False
35044,207945552,False
29272,208930714,False
36957,207945552,False
36080,207945552,False
24693,208084021,False
37150,202479411,False
36270,207945552,False
33908,202479418,False
34304,207945552,False
23350,205561996,False
35237,205562000,False
34007,207945552,False
28020,202479417,False
38939,207390309,False
36077,207945552,False
30680,203329569,False
24648,202479418,False
37686,207937987,False
35216,203151776,False
29758,207945552,False
24648,208504437,False
35900,208114681,False
32561,207540310,False
27840,202985803,False
37477,209310245,False
32560,207338879,False
28175,90145972,False
34154,207465587,False
37650,209122918,False
34153,207390673,False
37141,209194241,False
37646,209122924,False
37474,209634135,False
35738,207900343,False
34858,208294717,False
31397,205106048,False
14033,203087865,False
36097,201692695,False
38697,205466519,False
25364,203341506,False
37054,207536225,False
34897,208504334,False
38106,201692679,False
34894,208504345,False
25136,207910387,False
37807,204823067,False
37087,202870172,False
37201,210258465,False
36023,209114551,False
26622,209310243,False
36084,206928380,False
36023,203396159,False
38327,209122918,False
32874,207535170,False
33478,207542597,False
37210,209705773,False
38327,208893667,False
36033,210252385,False
36862,208342524,False
38327,209199789,False
34854,208504318,False
34854,208294717,False
36102,90141687,False
36023,90140498,False
30590,208111280,False
37210,209656935,False
19676,90131941,False
35900,209114551,False
29029,209122924,False
35983,208111280,False
34981,208504345,False
36020,206928390,False
34864,208294698,False
37208,209656935,False
33582,208294724,False
32893,202778315,False
34666,209891040,False
14033,202870172,False
35843,207390671,False
32875,204416098,False
37210,210190818,False
33600,208294724,False
37055,205986339,False
34864,208504339,False
25291,203388612,False
9071,203023505,False
38345,208167531,False
32875,90105156,False
29029,201953029,False
27779,205592439,False
34895,208294717,False
35662,204416098,False
32876,205986339,False
32878,202870171,False
22306,90145568,False
36636,204740975,False
35552,90105156,False
31397,204219387,False
37293,209901963,False
38346,207875395,False
14033,204053338,False
37210,210401451,False
37301,209901963,False
34981,208504421,False
37145,207535170,False
24368,208972043,False
33177,208792604,False
38327,210399746,False
36033,210536123,False
32880,208941075,False
37087,208941080,False
37145,208941076,False
26622,202451162,False
32323,203201062,False
32877,208941075,False
35552,202870172,False
37055,208941080,False
35552,204053338,False
32880,204416098,False
34894,208504421,False
34895,208504334,False
34151,208111280,False
38106,203514305,False
37877,205729817,False
33690,208791918,False
38106,206928378,False
8552,203023505,False
34076,210399818,False
36033,202472204,False
33563,209891040,False
31836,204327516,False
35662,202870170,False
33638,207391017,False
28272,205844283,False
34127,203165921,False
34000,208112358,False
37145,208941079,False
32874,207536225,False
36169,207907559,False
32630,205729817,False
37301,209901966,False
35843,205557539,False
35810,90141687,False
32874,208941074,False
35218,204416098,False
36494,206783256,False
35219,208504339,False
38399,206928390,False
36635,206460113,False
35201,208504339,False
35662,205986339,False
35843,208893667,False
36637,204740975,False
28225,205844283,False
24493,208111280,False
34981,209297157,False
34095,208742932,False
17067,90141687,False
30808,204389692,False
35226,208504334,False
5644,203024998,False
38400,209901966,False
31397,205986339,False
14033,204416098,False
34904,208154550,False
19112,205844282,False
33478,208792604,False
34125,203166120,False
25858,207535170,False
32875,203870569,False
31397,202870184,False
36169,207907548,False
39175,204823067,False
34904,207390706,False
36494,204937142,False
30158,206615085,False
32323,209310241,False
35987,207539418,False
32512,208167531,False
34864,208504334,False
36020,202861078,False
33478,207542599,False
32323,202026554,False
31397,90105156,False
37201,205729817,False
21267,202870171,False
38327,206928378,False
31020,205809367,False
36636,204937142,False
35332,208294716,False
37208,209705773,False
33220,204327516,False
32874,203870569,False
33175,207542599,False
38399,209310241,False
19141,90131941,False
36023,206928380,False
36033,208190046,False
37196,205729817,False
35662,208941076,False
38106,201692705,False
37293,209901965,False
37311,209901965,False
38939,204740188,False
38346,204823067,False
36102,203347464,False
35218,208941080,False
32628,205729817,False
33488,207542597,False
36084,209114552,False
38327,208464207,False
24386,204049780,False
36052,203347464,False
21267,206928359,False
34981,208504318,False
25797,207535170,False
19358,90144998,False
34895,208504339,False
38106,207390671,False
35843,207654105,False
38345,205466519,False
36102,90140498,False
34662,208294716,False
36020,209114552,False
25364,203389465,False
34854,208504334,False
32874,205106048,False
38327,209122924,False
32875,202870171,False
38697,204823067,False
34858,208504334,False
32874,204416098,False
26622,208190046,False
37856,209114552,False
37964,209114551,False
25291,206356229,False
34934,208117936,False
34934,208117937,False
20461,209122924,False
35843,203343197,False
33485,208294927,False
33271,209253738,False
34926,208117937,False
37893,207391434,False
35031,208156876,False
34934,208117933,False
35014,208117930,False
35872,204020411,False
34926,208117933,False
35282,206917816,False
33765,209297154,False
26350,206854534,False
37893,207391015,False
34379,208504304,False
34945,208114682,False
21875,10353206,False
38735,208890628,False
34934,208117932,False
33763,208112358,False
38345,203329570,False
29950,204559209,False
35010,208117929,False
25990,208294904,False
34751,207543188,False
35623,205852250,False
9071,90138609,False
34150,90148541,False
24346,207390184,False
37287,209026638,False
8060,202900227,False
34934,208117938,False
13954,90105056,False
38798,203934122,False
35282,206917817,False
34751,204206936,False
37646,201692695,False
29032,206917817,False
33653,208791919,False
35467,203934122,False
35623,203934122,False
34946,208114682,False
33219,203934122,False
33758,209297154,False
35477,206761808,False
35011,208117932,False
33564,210399745,False
38477,10333846,False
37893,207391431,False
36811,208930717,False
33508,209310243,False
37287,207391434,False
17094,201959840,False
35011,208117933,False
31830,205557530,False
23325,209208663,False
28225,205592435,False
36811,206917816,False
33948,207391019,False
33219,205852250,False
37474,209310241,False
35024,208156878,False
37606,10315184,False
35525,207543190,False
29574,204559208,False
31030,205557539,False
36705,206917816,False
34998,209208655,False
33966,201699873,False
33275,209253738,False
34962,208114682,False
37123,209114551,False
34927,208117929,False
33467,208294927,False
37474,206928380,False
37287,209026634,False
33765,207934192,False
37468,206928380,False
34719,207543201,False
13954,90138537,False
33508,207643194,False
37474,207643194,False
37964,206928380,False
35525,207543189,False
33271,206808430,False
37123,206928380,False
37964,209310241,False
29829,205664966,False
34927,208117930,False
33220,210404123,False
37110,207643194,False
35010,208117937,False
33690,209026638,False
35467,205852250,False
29032,208930717,False
38001,210404123,False
38096,207391015,False
37474,209114551,False
35010,208117930,False
37110,209310241,False
33765,208105467,False
36053,203396159,False
38477,10140760,False
33758,208105467,False
33784,206854516,False
36705,207937987,False
36808,208504300,False
37123,209310241,False
33690,209026634,False
33765,208112358,False
28981,204559208,False
35525,207543188,False
29008,205985716,False
36990,206808430,False
37468,209310243,False
28981,204559209,False
35014,208117936,False
33690,208937534,False
33508,209114551,False
36705,208930717,False
27719,205664966,False
32986,206854534,False
25788,204587971,False
33763,207934192,False
34934,208117930,False
33690,207391015,False
35031,208156877,False
34848,208117933,False
38096,207391014,False
36811,206917817,False
35983,202537952,False
38096,207391431,False
34926,208117930,False
32986,202537952,False
34751,207543201,False
23006,202456903,False
34948,208114682,False
35010,208117932,False
33758,207934192,False
36270,208079230,False
33562,208294927,False
37474,209310243,False
35011,208117929,False
35011,208117930,False
30962,205599984,False
34076,208504300,False
13954,202900030,False
37468,209114551,False
26350,206854516,False
33936,207391018,False
33690,207391014,False
23006,209208663,False
28978,204559214,False
37964,207643194,False
33690,207391434,False
33471,208294927,False
37110,206928380,False
33219,201699873,False
17479,90145909,False
34926,208117938,False
38106,205599985,False
34848,208117932,False
26350,206179521,False
33966,205852250,False
29758,201692695,False
33763,208105467,False
35623,201699873,False
36811,207937987,False
35014,208117938,False
18524,90145972,False
30585,207543201,False
22042,203329569,False
38096,208937534,False
33998,208504304,False
37287,207391014,False
29574,204559214,False
36988,206808430,False
34848,208117929,False
37859,207390507,False
35014,208117929,False
33275,209253739,False
38096,209026634,False
37287,207391015,False
27137,203340101,False
36990,209253739,False
37150,208791919,False
35010,208117933,False
35014,208117933,False
19141,90125786,False
34937,208114682,False
16112,204559210,False
38106,90142591,False
35033,208156876,False
33508,209114552,False
36637,206783256,False
35024,208156877,False
26346,207538225,False
34926,208117936,False
26350,207538225,False
37123,209310243,False
37110,209114552,False
35014,208117932,False
35282,208930717,False
21875,10315184,False
33508,209310241,False
37893,209026638,False
24493,202900227,False
34095,208079230,False
13954,90104307,False
34998,209393872,False
34751,207543190,False
34927,208117932,False
33220,209871973,False
37123,207643194,False
32986,204206936,False
26346,206854516,False
37539,207390502,False
29032,207937987,False
32986,204206934,False
28340,208456185,False
37893,209026634,False
28978,204559209,False
13954,202537962,False
34961,208114682,False
28978,204559208,False
36988,209253738,False
33467,207542597,False
33966,203934122,False
36270,207653548,False
19141,204080936,False
35033,208156878,False
28982,204559209,False
38003,209871973,False
28982,204559214,False
37110,209310243,False
29950,204559208,False
38096,209026638,False
35010,208117936,False
37964,209114552,False
35011,208117937,False
37468,207643194,False
11801,210239335,False
23519,204569292,False
37893,207391014,False
16668,90140203,False
37468,209114552,False
33758,208112358,False
29032,206917816,False
34151,207538225,False
37287,207391431,False
29238,202537952,False
33271,209253739,False
35853,208085178,False
37287,208937534,False
34926,208117929,False
36705,206917817,False
35011,208117938,False
37474,209114552,False
33175,207390617,False
33177,207542598,False
33488,208792604,False
33765,207910212,False
36957,207390710,False
33763,207910212,False
33758,208455897,False
33485,208154765,False
33758,208112356,False
19204,207653535,False
35694,208184892,False
33471,208154550,False
33478,208294727,False
34905,207542598,False
20454,209310243,False
37878,209656961,False
20448,207907552,False
38492,208455896,False
36151,209934620,False
36149,208504339,False
34370,203088013,False
35990,207390180,False
16309,204563770,False
20454,203388440,False
36149,207390171,False
22729,208289993,False
34033,10377226,False
17220,204206934,False
26563,208294698,False
37235,207542599,False
16309,90138609,False
16309,207907559,False
33467,208154765,False
37201,209656962,False
33485,207542598,False
33485,207542599,False
38106,207645242,False
36053,202451162,False
35218,208941074,False
33763,209297154,False
37808,207875395,False
37893,208937533,False
34282,90148541,False
33562,207390617,False
33485,208294727,False
34728,207666382,False
34725,207666379,False
36864,208504297,False
33485,208154550,False
37055,208941074,False
33467,208792604,False
34858,209297157,False
23325,205144562,False
32512,207682397,False
37052,208941074,False
37803,207682397,False
25858,205106048,False
16669,90148258,False
37145,208941075,False
34728,207666379,False
37807,204740188,False
36027,203201062,False
33467,208294727,False
33562,207542599,False
33471,207542597,False
33562,207542598,False
32512,204740188,False
35525,204206936,False
28138,204254634,False
35218,208941075,False
34824,207390706,False
33471,207542599,False
33690,208937533,False
37210,209656950,False
37803,205466519,False
33467,207390617,False
37606,201700823,False
35843,202026554,False
36023,203201062,False
35219,208504318,False
13954,208111280,False
35201,208504334,False
37087,208941074,False
34301,206615085,False
27975,10246269,False
38096,208937533,False
37859,208504179,False
34727,207666382,False
33467,207542598,False
37201,209656951,False
33562,208294727,False
34728,207666381,False
37145,208941074,False
35415,202635701,False
34854,208504339,False
33467,208154550,False
34895,209869989,False
34727,207534895,False
33471,207390617,False
33471,208792604,False
34727,207666381,False
37054,208941075,False
33471,207542598,False
33471,208154765,False
37808,207682397,False
32563,206615080,False
35662,208941074,False
35662,208941075,False
33653,208791918,False
37087,208941075,False
34130,207978102,False
33485,207390617,False
33562,208154550,False
34725,207534895,False
34725,207666382,False
37807,205466519,False
37808,205466519,False
34858,208504339,False
35194,210442350,False
37208,209656961,False
33485,207542597,False
37803,204740188,False
28059,205592439,False
37807,207875395,False
33562,208154765,False
37052,208941075,False
32512,207875395,False
34854,208294698,False
33562,208792604,False
28951,210239335,False
20461,203514305,False
20454,203514305,False
20453,203514305,False
20458,201692677,False
20454,201953025,False
20459,203514305,False
20453,201953021,False
20459,201692648,False
20458,203514305,False
17479,204318286,False
33045,203514305,False
34724,202125720,False
29338,210256478,False
33158,204327516,False
34154,207391018,False
34361,207900343,False
34553,207907535,False
